Ano,Mes,Tema,Subtema,item,Viajeros
2019,Total,Turistas Nacionales,Nivel Educativo,Profesional universitario,4441821
2015,Enero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,29615.87245
2015,Febrero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,55125.86173
2015,Marzo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,64693.25334
2015,Abril,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,84288.90331
2015,Mayo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,99954.95825
2015,Junio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,66498.38493
2015,Julio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,48286.64534
2015,Agosto,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,41905.08586
2015,Septiembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,34682
2015,Octubre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,41277
2015,Noviembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,49226.1307
2015,Diciembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,52838.4399
2015,Total,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,669480.8566
2016,Enero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,37160
2016,Febrero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,56860
2016,Marzo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,65168
2016,Abril,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,60566
2016,Mayo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,70989
2016,Junio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,48706
2016,Julio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,62935
2016,Agosto,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,56362
2016,Septiembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,63266
2016,Octubre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,60658
2016,Noviembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,57112
2016,Diciembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,46242
2016,Total,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,686024
2017,Enero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,41916
2017,Febrero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,46580
2017,Marzo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,52894
2017,Abril,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,49352
2017,Mayo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,60783
2017,Junio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,39756
2017,Julio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,54233
2017,Agosto,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,41494
2017,Septiembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,57838
2017,Octubre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,44879
2017,Noviembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,45958
2017,Diciembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,72033
2017,Total,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,607716
2018,Enero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,86315
2018,Febrero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,75247
2018,Marzo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,83518
2018,Abril,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,74726
2018,Mayo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,67497
2018,Junio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,70994
2018,Julio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,76579
2018,Agosto,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,77896
2018,Septiembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,87867
2018,Octubre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,93031
2018,Noviembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,61424
2018,Diciembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,88121
2018,Total,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,943215
2019,Enero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,85099
2019,Febrero,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,82886
2019,Marzo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,100254
2019,Abril,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,91237
2019,Mayo,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,74663
2019,Junio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,83409
2019,Julio,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,110891
2019,Agosto,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,65180
2019,Septiembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,79220
2019,Octubre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,83479
2019,Noviembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,78674
2019,Diciembre,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,61631
2019,Total,Turistas Nacionales,Nivel Educativo,Estudios de posgrado,996623
2015,Enero,Turistas Nacionales,Nivel Educativo,Ninguno,3143.765199
2015,Febrero,Turistas Nacionales,Nivel Educativo,Ninguno,6961.727718
2015,Marzo,Turistas Nacionales,Nivel Educativo,Ninguno,18193.53449
2015,Abril,Turistas Nacionales,Nivel Educativo,Ninguno,5951.498443
2015,Mayo,Turistas Nacionales,Nivel Educativo,Ninguno,4166.781472
2015,Junio,Turistas Nacionales,Nivel Educativo,Ninguno,776.457291
2015,Julio,Turistas Nacionales,Nivel Educativo,Ninguno,2311.729006
2015,Agosto,Turistas Nacionales,Nivel Educativo,Ninguno,991.0020304
2015,Septiembre,Turistas Nacionales,Nivel Educativo,Ninguno,1883
2015,Octubre,Turistas Nacionales,Nivel Educativo,Ninguno,2541
2015,Noviembre,Turistas Nacionales,Nivel Educativo,Ninguno,445.0011815
2015,Diciembre,Turistas Nacionales,Nivel Educativo,Ninguno,4208.032242
2015,Total,Turistas Nacionales,Nivel Educativo,Ninguno,42655.42791
2016,Enero,Turistas Nacionales,Nivel Educativo,Ninguno,2735
2016,Febrero,Turistas Nacionales,Nivel Educativo,Ninguno,4063
2016,Marzo,Turistas Nacionales,Nivel Educativo,Ninguno,4896
2016,Abril,Turistas Nacionales,Nivel Educativo,Ninguno,5459
2016,Mayo,Turistas Nacionales,Nivel Educativo,Ninguno,6910
2016,Junio,Turistas Nacionales,Nivel Educativo,Ninguno,4265
2016,Julio,Turistas Nacionales,Nivel Educativo,Ninguno,3472
2016,Agosto,Turistas Nacionales,Nivel Educativo,Ninguno,3235
2016,Septiembre,Turistas Nacionales,Nivel Educativo,Ninguno,6105
2016,Octubre,Turistas Nacionales,Nivel Educativo,Ninguno,3582
2016,Noviembre,Turistas Nacionales,Nivel Educativo,Ninguno,7658
2016,Diciembre,Turistas Nacionales,Nivel Educativo,Ninguno,6296
2016,Total,Turistas Nacionales,Nivel Educativo,Ninguno,58676
2017,Enero,Turistas Nacionales,Nivel Educativo,Ninguno,2699
2017,Febrero,Turistas Nacionales,Nivel Educativo,Ninguno,5493
2017,Marzo,Turistas Nacionales,Nivel Educativo,Ninguno,6195
2017,Abril,Turistas Nacionales,Nivel Educativo,Ninguno,5887
2017,Mayo,Turistas Nacionales,Nivel Educativo,Ninguno,7143
2017,Junio,Turistas Nacionales,Nivel Educativo,Ninguno,4525
2017,Julio,Turistas Nacionales,Nivel Educativo,Ninguno,6795
2017,Agosto,Turistas Nacionales,Nivel Educativo,Ninguno,4602
2017,Septiembre,Turistas Nacionales,Nivel Educativo,Ninguno,6080
2017,Octubre,Turistas Nacionales,Nivel Educativo,Ninguno,7387
2017,Noviembre,Turistas Nacionales,Nivel Educativo,Ninguno,3021
2017,Diciembre,Turistas Nacionales,Nivel Educativo,Ninguno,6714
2017,Total,Turistas Nacionales,Nivel Educativo,Ninguno,66541
2018,Enero,Turistas Nacionales,Nivel Educativo,Ninguno,5890
2018,Febrero,Turistas Nacionales,Nivel Educativo,Ninguno,21087
2018,Marzo,Turistas Nacionales,Nivel Educativo,Ninguno,11241
2018,Abril,Turistas Nacionales,Nivel Educativo,Ninguno,20941
2018,Mayo,Turistas Nacionales,Nivel Educativo,Ninguno,31080
2018,Junio,Turistas Nacionales,Nivel Educativo,Ninguno,19895
2018,Julio,Turistas Nacionales,Nivel Educativo,Ninguno,3842
2018,Agosto,Turistas Nacionales,Nivel Educativo,Ninguno,6867
2018,Septiembre,Turistas Nacionales,Nivel Educativo,Ninguno,10655
2018,Octubre,Turistas Nacionales,Nivel Educativo,Ninguno,24034
2018,Noviembre,Turistas Nacionales,Nivel Educativo,Ninguno,3803
2018,Diciembre,Turistas Nacionales,Nivel Educativo,Ninguno,5176
2018,Total,Turistas Nacionales,Nivel Educativo,Ninguno,164511
2019,Enero,Turistas Nacionales,Nivel Educativo,Ninguno,5807
2019,Febrero,Turistas Nacionales,Nivel Educativo,Ninguno,5803
2019,Marzo,Turistas Nacionales,Nivel Educativo,Ninguno,7047
2019,Abril,Turistas Nacionales,Nivel Educativo,Ninguno,5872
2019,Mayo,Turistas Nacionales,Nivel Educativo,Ninguno,5714
2019,Junio,Turistas Nacionales,Nivel Educativo,Ninguno,5939
2019,Julio,Turistas Nacionales,Nivel Educativo,Ninguno,5658
2019,Agosto,Turistas Nacionales,Nivel Educativo,Ninguno,7660
2019,Septiembre,Turistas Nacionales,Nivel Educativo,Ninguno,4433
2019,Octubre,Turistas Nacionales,Nivel Educativo,Ninguno,19773
2019,Noviembre,Turistas Nacionales,Nivel Educativo,Ninguno,2315
2019,Diciembre,Turistas Nacionales,Nivel Educativo,Ninguno,3882
2019,Total,Turistas Nacionales,Nivel Educativo,Ninguno,79903
2015,Enero,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Febrero,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Marzo,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Abril,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Mayo,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Junio,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Julio,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Agosto,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Septiembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Octubre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Noviembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Diciembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2015,Total,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Enero,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Febrero,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Marzo,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Abril,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Mayo,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Junio,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Julio,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Agosto,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Septiembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Octubre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Noviembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Diciembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2016,Total,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Enero,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Febrero,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Marzo,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Abril,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Mayo,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Junio,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Julio,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Agosto,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Septiembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Octubre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Noviembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Diciembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2017,Total,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2018,Enero,Turistas Nacionales,Nivel Educativo,Ns/Nr,7415
2018,Febrero,Turistas Nacionales,Nivel Educativo,Ns/Nr,7042
2018,Marzo,Turistas Nacionales,Nivel Educativo,Ns/Nr,0
2018,Abril,Turistas Nacionales,Nivel Educativo,Ns/Nr,6993
2018,Mayo,Turistas Nacionales,Nivel Educativo,Ns/Nr,14132
2018,Junio,Turistas Nacionales,Nivel Educativo,Ns/Nr,6644
2018,Julio,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2018,Agosto,Turistas Nacionales,Nivel Educativo,Ns/Nr,0
2018,Septiembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,
2018,Octubre,Turistas Nacionales,Nivel Educativo,Ns/Nr,8666
2018,Noviembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,3861
2018,Diciembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,8484
2018,Total,Turistas Nacionales,Nivel Educativo,Ns/Nr,63237
2019,Enero,Turistas Nacionales,Nivel Educativo,Ns/Nr,7310
2019,Febrero,Turistas Nacionales,Nivel Educativo,Ns/Nr,6945
2019,Marzo,Turistas Nacionales,Nivel Educativo,Ns/Nr,9249
2019,Abril,Turistas Nacionales,Nivel Educativo,Ns/Nr,7375
2019,Mayo,Turistas Nacionales,Nivel Educativo,Ns/Nr,5678
2019,Junio,Turistas Nacionales,Nivel Educativo,Ns/Nr,9947
2019,Julio,Turistas Nacionales,Nivel Educativo,Ns/Nr,6116
2019,Agosto,Turistas Nacionales,Nivel Educativo,Ns/Nr,4037
2019,Septiembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,4833
2019,Octubre,Turistas Nacionales,Nivel Educativo,Ns/Nr,670
2019,Noviembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,0
2019,Diciembre,Turistas Nacionales,Nivel Educativo,Ns/Nr,631
2019,Total,Turistas Nacionales,Nivel Educativo,Ns/Nr,62791
2015,Enero,Turistas Internacionales,Nivel Educativo,Primaria,128
2015,Febrero,Turistas Internacionales,Nivel Educativo,Primaria,1647.180212
2015,Marzo,Turistas Internacionales,Nivel Educativo,Primaria,624.4156762
2015,Abril,Turistas Internacionales,Nivel Educativo,Primaria,1198.705789
2015,Mayo,Turistas Internacionales,Nivel Educativo,Primaria,181.0651276
2015,Junio,Turistas Internacionales,Nivel Educativo,Primaria,978
2015,Julio,Turistas Internacionales,Nivel Educativo,Primaria,440.4366912
2015,Agosto,Turistas Internacionales,Nivel Educativo,Primaria,646
2015,Septiembre,Turistas Internacionales,Nivel Educativo,Primaria,516
2015,Octubre,Turistas Internacionales,Nivel Educativo,Primaria,2052
2015,Noviembre,Turistas Internacionales,Nivel Educativo,Primaria,461.9964839
2015,Diciembre,Turistas Internacionales,Nivel Educativo,Primaria,1306.737397
2015,Total,Turistas Internacionales,Nivel Educativo,Primaria,10166.21294
2016,Enero,Turistas Internacionales,Nivel Educativo,Primaria,1627
2016,Febrero,Turistas Internacionales,Nivel Educativo,Primaria,1775
2016,Marzo,Turistas Internacionales,Nivel Educativo,Primaria,1553
2016,Abril,Turistas Internacionales,Nivel Educativo,Primaria,1798
2016,Mayo,Turistas Internacionales,Nivel Educativo,Primaria,1667
2016,Junio,Turistas Internacionales,Nivel Educativo,Primaria,1717
2016,Julio,Turistas Internacionales,Nivel Educativo,Primaria,1455
2016,Agosto,Turistas Internacionales,Nivel Educativo,Primaria,1570
2016,Septiembre,Turistas Internacionales,Nivel Educativo,Primaria,1211
2016,Octubre,Turistas Internacionales,Nivel Educativo,Primaria,2432
2016,Noviembre,Turistas Internacionales,Nivel Educativo,Primaria,1669
2016,Diciembre,Turistas Internacionales,Nivel Educativo,Primaria,944
2016,Total,Turistas Internacionales,Nivel Educativo,Primaria,19418
2017,Enero,Turistas Internacionales,Nivel Educativo,Primaria,1240
2017,Febrero,Turistas Internacionales,Nivel Educativo,Primaria,900
2017,Marzo,Turistas Internacionales,Nivel Educativo,Primaria,817
2017,Abril,Turistas Internacionales,Nivel Educativo,Primaria,921
2017,Mayo,Turistas Internacionales,Nivel Educativo,Primaria,857
2017,Junio,Turistas Internacionales,Nivel Educativo,Primaria,876
2017,Julio,Turistas Internacionales,Nivel Educativo,Primaria,799
2017,Agosto,Turistas Internacionales,Nivel Educativo,Primaria,884
2017,Septiembre,Turistas Internacionales,Nivel Educativo,Primaria,874
2017,Octubre,Turistas Internacionales,Nivel Educativo,Primaria,633
2017,Noviembre,Turistas Internacionales,Nivel Educativo,Primaria,1558
2017,Diciembre,Turistas Internacionales,Nivel Educativo,Primaria,0
2017,Total,Turistas Internacionales,Nivel Educativo,Primaria,10359
2018,Enero,Turistas Internacionales,Nivel Educativo,Primaria,2082
2018,Febrero,Turistas Internacionales,Nivel Educativo,Primaria,247
2018,Marzo,Turistas Internacionales,Nivel Educativo,Primaria,261
2018,Abril,Turistas Internacionales,Nivel Educativo,Primaria,217
2018,Mayo,Turistas Internacionales,Nivel Educativo,Primaria,264
2018,Junio,Turistas Internacionales,Nivel Educativo,Primaria,206
2018,Julio,Turistas Internacionales,Nivel Educativo,Primaria,769
2018,Agosto,Turistas Internacionales,Nivel Educativo,Primaria,308
2018,Septiembre,Turistas Internacionales,Nivel Educativo,Primaria,0
2018,Octubre,Turistas Internacionales,Nivel Educativo,Primaria,0
2018,Noviembre,Turistas Internacionales,Nivel Educativo,Primaria,151
2018,Diciembre,Turistas Internacionales,Nivel Educativo,Primaria,3334
2018,Total,Turistas Internacionales,Nivel Educativo,Primaria,7839
2019,Enero,Turistas Internacionales,Nivel Educativo,Primaria,2070
2019,Febrero,Turistas Internacionales,Nivel Educativo,Primaria,1729
2019,Marzo,Turistas Internacionales,Nivel Educativo,Primaria,2616
2019,Abril,Turistas Internacionales,Nivel Educativo,Primaria,1894
2019,Mayo,Turistas Internacionales,Nivel Educativo,Primaria,599
2019,Junio,Turistas Internacionales,Nivel Educativo,Primaria,4042
2019,Julio,Turistas Internacionales,Nivel Educativo,Primaria,942
2019,Agosto,Turistas Internacionales,Nivel Educativo,Primaria,622
2019,Septiembre,Turistas Internacionales,Nivel Educativo,Primaria,209
2019,Octubre,Turistas Internacionales,Nivel Educativo,Primaria,6674
2019,Noviembre,Turistas Internacionales,Nivel Educativo,Primaria,1157
2019,Diciembre,Turistas Internacionales,Nivel Educativo,Primaria,0
2019,Total,Turistas Internacionales,Nivel Educativo,Primaria,22554
2015,Enero,Turistas Internacionales,Nivel Educativo,Secundaria,"18,912"
2015,Febrero,Turistas Internacionales,Nivel Educativo,Secundaria,"6,928"
2015,Marzo,Turistas Internacionales,Nivel Educativo,Secundaria,"7,610"
2015,Abril,Turistas Internacionales,Nivel Educativo,Secundaria,"10,310"
2015,Mayo,Turistas Internacionales,Nivel Educativo,Secundaria,"3,284"
2015,Junio,Turistas Internacionales,Nivel Educativo,Secundaria,"10,714"
2015,Julio,Turistas Internacionales,Nivel Educativo,Secundaria,"4,652"
2015,Agosto,Turistas Internacionales,Nivel Educativo,Secundaria,"10,874"
2015,Septiembre,Turistas Internacionales,Nivel Educativo,Secundaria,"14,397"
2015,Octubre,Turistas Internacionales,Nivel Educativo,Secundaria,"13,793"
2015,Noviembre,Turistas Internacionales,Nivel Educativo,Secundaria,"14,015"
2015,Diciembre,Turistas Internacionales,Nivel Educativo,Secundaria,"7,003"
2015,Total,Turistas Internacionales,Nivel Educativo,Secundaria,"123,958"
2016,Enero,Turistas Internacionales,Nivel Educativo,Secundaria,"15,994"
2016,Febrero,Turistas Internacionales,Nivel Educativo,Secundaria,"17,577"
2016,Marzo,Turistas Internacionales,Nivel Educativo,Secundaria,"15,458"
2016,Abril,Turistas Internacionales,Nivel Educativo,Secundaria,"15,864"
2016,Mayo,Turistas Internacionales,Nivel Educativo,Secundaria,"13,744"
2016,Junio,Turistas Internacionales,Nivel Educativo,Secundaria,"14,418"
2016,Julio,Turistas Internacionales,Nivel Educativo,Secundaria,"20,637"
2016,Agosto,Turistas Internacionales,Nivel Educativo,Secundaria,"16,252"
2016,Septiembre,Turistas Internacionales,Nivel Educativo,Secundaria,"12,562"
2016,Octubre,Turistas Internacionales,Nivel Educativo,Secundaria,"10,854"
2016,Noviembre,Turistas Internacionales,Nivel Educativo,Secundaria,"7,954"
2016,Diciembre,Turistas Internacionales,Nivel Educativo,Secundaria,"10,849"
2016,Total,Turistas Internacionales,Nivel Educativo,Secundaria,"172,163"
2017,Enero,Turistas Internacionales,Nivel Educativo,Secundaria," 15,798 "
2017,Febrero,Turistas Internacionales,Nivel Educativo,Secundaria," 28,817 "
2017,Marzo,Turistas Internacionales,Nivel Educativo,Secundaria," 26,070 "
2017,Abril,Turistas Internacionales,Nivel Educativo,Secundaria," 30,170 "
2017,Mayo,Turistas Internacionales,Nivel Educativo,Secundaria," 26,862 "
2017,Junio,Turistas Internacionales,Nivel Educativo,Secundaria," 27,621 "
2017,Julio,Turistas Internacionales,Nivel Educativo,Secundaria," 28,455 "
2017,Agosto,Turistas Internacionales,Nivel Educativo,Secundaria," 24,171 "
2017,Septiembre,Turistas Internacionales,Nivel Educativo,Secundaria," 27,982 "
2017,Octubre,Turistas Internacionales,Nivel Educativo,Secundaria," 33,045 "
2017,Noviembre,Turistas Internacionales,Nivel Educativo,Secundaria," 22,823 "
2017,Diciembre,Turistas Internacionales,Nivel Educativo,Secundaria," 14,294 "
2017,Total,Turistas Internacionales,Nivel Educativo,Secundaria," 306,108 "
2018,Enero,Turistas Internacionales,Nivel Educativo,Secundaria," 12,800 "
2018,Febrero,Turistas Internacionales,Nivel Educativo,Secundaria," 13,989 "
2018,Marzo,Turistas Internacionales,Nivel Educativo,Secundaria," 16,510 "
2018,Abril,Turistas Internacionales,Nivel Educativo,Secundaria," 12,256 "
2018,Mayo,Turistas Internacionales,Nivel Educativo,Secundaria," 13,200 "
2018,Junio,Turistas Internacionales,Nivel Educativo,Secundaria," 11,623 "
2018,Julio,Turistas Internacionales,Nivel Educativo,Secundaria," 21,961 "
2018,Agosto,Turistas Internacionales,Nivel Educativo,Secundaria," 13,592 "
2018,Septiembre,Turistas Internacionales,Nivel Educativo,Secundaria," 11,994 "
2018,Octubre,Turistas Internacionales,Nivel Educativo,Secundaria," 8,858 "
2018,Noviembre,Turistas Internacionales,Nivel Educativo,Secundaria," 5,867 "
2018,Diciembre,Turistas Internacionales,Nivel Educativo,Secundaria," 12,913 "
2018,Total,Turistas Internacionales,Nivel Educativo,Secundaria," 155,563 "
2019,Enero,Turistas Internacionales,Nivel Educativo,Secundaria," 12,728 "
2019,Febrero,Turistas Internacionales,Nivel Educativo,Secundaria," 12,954 "
2019,Marzo,Turistas Internacionales,Nivel Educativo,Secundaria," 12,970 "
2019,Abril,Turistas Internacionales,Nivel Educativo,Secundaria," 12,443 "
2019,Mayo,Turistas Internacionales,Nivel Educativo,Secundaria," 12,875 "
2019,Junio,Turistas Internacionales,Nivel Educativo,Secundaria," 7,086 "
2019,Julio,Turistas Internacionales,Nivel Educativo,Secundaria," 16,722 "
2019,Agosto,Turistas Internacionales,Nivel Educativo,Secundaria," 11,394 "
2019,Septiembre,Turistas Internacionales,Nivel Educativo,Secundaria," 5,491 "
2019,Octubre,Turistas Internacionales,Nivel Educativo,Secundaria," 9,866 "
2019,Noviembre,Turistas Internacionales,Nivel Educativo,Secundaria," 9,795 "
2019,Diciembre,Turistas Internacionales,Nivel Educativo,Secundaria," 9,859 "
2019,Total,Turistas Internacionales,Nivel Educativo,Secundaria," 134,183 "
2015,Enero,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,3752
2015,Febrero,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,9656.190817
2015,Marzo,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,6742.661458
2015,Abril,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,5005.406604
2015,Mayo,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,5330.30323
2015,Junio,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,3793
2015,Julio,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,1752.066838
2015,Agosto,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,5163
2015,Septiembre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,1943
2015,Octubre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,5013
2015,Noviembre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,3129.976179
2015,Diciembre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,27555.19847
2015,Total,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,79982.75383
2016,Enero,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,7364
2016,Febrero,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,8105
2016,Marzo,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,7298
2016,Abril,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,7513
2016,Mayo,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,6410
2016,Junio,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,6283
2016,Julio,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,9247
2016,Agosto,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,7561
2016,Septiembre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,6989
2016,Octubre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,5279
2016,Noviembre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,3071
2016,Diciembre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,3014
2016,Total,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,78134
2017,Enero,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,7050
2017,Febrero,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,39036
2017,Marzo,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,35610
2017,Abril,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,40906
2017,Mayo,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,36057
2017,Junio,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,38668
2017,Julio,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,37727
2017,Agosto,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,31320
2017,Septiembre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,43799
2017,Octubre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,37841
2017,Noviembre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,27009
2017,Diciembre,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,44973
2017,Total,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,419996
2018,Enero,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,35098
2018,Febrero,Turistas Internacionales,Nivel Educativo,Tecnico o Tecnologo,32948
